frame,R1_p1,R1_p2,R1_p3,R2_p1,R2_p2,R2_p3,R3_p1,R3_p2,R3_p3
188,0.692905952298842,1.40075655027982,1.18753172462696,1.43105151667148,1.4513827526008,1.26954797797949,0.733837435169737,0.94860877365418,0.581001212727896
189,0.534640122280028,1.10568284475465,0.999770040465329,1.44926443658011,1.52264628798682,1.17964488782267,0.992038101420512,1.12317168781383,0.49389052348921
190,0.590089926822682,1.2022547657411,1.06368950373393,1.51344620718758,1.4574554563329,1.14033322586011,1.00860710103712,1.09591375292098,0.532414220735954
191,0.602562817250557,0.809659761992639,0.64185644551693,1.26706323646777,1.55767701263209,1.4487642003779,1.18415351831454,1.34962479087262,0.626713014864613
192,0.331712542591232,0.780173872125226,0.700540362764016,1.41153933360254,1.36645701756574,1.16276423140621,0.750685627228867,0.904153132329505,0.535247633993157
193,0.565542912060542,1.14175087111411,0.974080909492963,1.51167130792585,1.55131700084319,1.37558910088653,0.982303524905412,1.19458841513279,0.671019075619259
194,0.958242712911938,1.26662684810102,1.45384324094152,1.56057178044389,1.36224466348433,1.46260114966267,0.529832259537326,0.662550920468796,0.691889927908129
195,0.839227544475149,1.48505504281411,1.3655760028857,1.1671123976782,1.33328807983916,1.06508138236444,0.428718960627068,0.681647929207708,0.68925134811861
196,0.966250647507947,1.5180680017677,1.41881238746222,1.21255106423045,1.44842457597999,1.22023636891532,0.162359438761262,0.528213611789245,0.540356461088905
197,1.21721926446265,1.21581019178573,1.40187631561638,1.39879147769269,1.36763856587341,1.23132284966434,0.576069368038928,0.804672905704436,0.567864713897342
198,0.63408685779667,1.3734040157456,1.43925072621718,1.39465543627053,1.37879970079205,1.30389863437168,0.713985425702235,0.901514176587612,0.62278060648393
199,0.924777668461484,1.44494683715893,1.36037124986901,1.19111582018104,1.0204697027376,1.55988130386679,0.540244662844495,0.800824885130925,0.578737416759143
200,0.46145212636914,1.4677931411679,1.39913908056587,1.19415842847554,1.49667604677265,1.45142725721902,0.728722343602002,0.965196297354289,0.608010285684776
201,0.716193630758248,1.46005754888315,1.513968288603,1.56149258902876,1.04787389215417,1.54417253659436,0.360498254914853,0.743692497640854,0.644119536705029
202,0.485775578595267,1.50135333932225,1.38854592899285,1.44623513840296,1.10635654166487,1.28670572243458,0.30105857168974,0.723935546210227,0.667276109630653
203,0.394989879442117,1.47621919299885,1.40343916291162,1.53087490544754,1.26820074062497,1.27627549809409,0.574362024180847,0.743302430611021,0.500530126124236
204,0.722803288951787,1.48895094407465,1.46423644552035,1.21991746035763,1.48454004172368,1.33417574248442,1.06310784391141,1.29761253363858,0.678624414559097
205,0.776284029786247,1.38911462112476,1.46666561793652,1.25290616783939,1.27533949405388,1.09491078077563,0.560868381479776,0.889597234428316,0.795460873752617
206,0.620816240705037,1.27612358262934,1.108942129715,1.54186136135576,1.26833804465015,1.1229239608674,0.704847215539306,1.14287684899566,0.899896357390536
207,0.626947969355527,1.17276322623578,1.06993442067803,1.3141776684399,1.27588389861297,0.937696828635355,0.755791565892674,1.15717750781663,0.844118018132344
208,0.704509011550097,1.03281550009875,0.955864882947714,1.36335169671393,1.52773381245463,0.959393505995581,0.480107599142681,0.886875286231925,0.761519320259593
209,0.256407022669634,1.05631196268501,1.02911890467645,1.41135986641873,1.23272387654179,1.04073625180864,0.405789493376226,0.714097011053624,0.603583712201021
210,0.48696854860677,0.976008370417501,0.82783966644003,1.52692313376134,1.30988357750464,1.2479949742269,0.52178873328443,0.795388574840158,0.639744293478888
211,0.454578743695172,0.892066285889739,0.843243289817377,1.52190569240842,1.38245639232106,1.31410891981797,0.567804708229745,0.83043327385998,0.589217227302579
212,0.55219952350273,1.20807238796076,1.05441729976268,1.50301988936059,1.21442269902768,1.55120337399363,0.654002569610287,0.958571374199172,0.675030020310258
213,0.786839284191948,1.55253610514343,1.2543661830725,1.35724440847428,1.20594319342302,1.37354475943784,0.804813711274678,1.12816894064447,0.747995805940583
214,0.877088104722774,1.39652599167065,1.19496419841378,1.40734753150335,1.35021032253908,1.31832577209997,0.556590661741672,0.937759016021672,0.738641457165371
215,1.19104392598052,1.09510391445282,1.39894145475164,1.55474223974696,1.35019030983201,1.34442272080589,0.683475160019046,0.97806361191023,0.708196920987862
216,1.13212895769753,1.42866022211688,1.24838818650397,1.49287927719886,1.39851075740455,1.35265444054189,0.944672464197807,1.30515848760525,0.846739677233392
217,1.24360174830791,1.46976016834737,1.15531407098487,1.54002053849526,1.49751915166563,1.40694680720098,1.2242953543753,1.40909884522744,1.06686625634198
218,0.640789518524746,1.21060667110198,1.1072092835513,1.48942311313652,1.51137434288878,1.23900006287728,1.00990634971744,1.36742527684551,0.844119183856392
219,0.608426861315414,1.04517861615081,1.13845110209767,1.17852901290485,1.36569022982211,1.38423251129393,1.00415972794473,1.42081640480288,0.912666519146949
220,0.473287369928092,1.34198133310169,1.38233914195097,1.18116580482923,1.27675430582149,1.25819631415959,0.973023249031905,1.33524850978903,0.835856516714142
221,0.853213364487316,1.03377046707666,1.1469577714937,1.50994532804541,1.41134734258257,1.31055481148269,1.21118741141241,1.52556704540725,0.937445820512147
222,0.818405343971444,1.28493473345125,1.25607184472017,1.35992103520682,1.1591661680581,1.42063376469604,1.16556284543753,1.5628068192759,0.912806098946425
223,0.882418480367163,1.54584712733175,1.44409302988447,1.24957265519366,1.04605791654561,1.27217640049533,1.21135190590781,1.52589882502641,0.805502926823892
224,1.03114203044811,1.16988190997738,1.29840161245096,1.35454209907965,1.01791137145332,1.35023390614586,1.22235180749169,1.56820051599782,0.864613198750757
225,0.797591257153656,1.37640371860447,1.40291896850359,1.54771755207011,1.35368809070536,1.27557824138682,1.52685913641915,1.37473174215437,0.736060378923026
226,0.437127550108304,1.24002776044521,1.24539549499391,1.54582427117681,1.15689195067309,1.39971548608716,1.34230902550865,0.980135151976031,0.839466722380105
227,0.841624720211651,1.56483954153173,1.42920058673175,1.48790520746884,1.12041139037856,1.20294197763002,1.28936183720397,1.47514580347115,0.893971631083986
228,1.07161809586543,1.24369480128564,1.2722381473011,1.26149664323512,1.24528253288616,1.01564240383998,1.28575598589427,1.47659218549357,0.912454770709256
229,1.1612357609223,1.33127733241969,1.32203151725314,0.950137594616972,1.07070435170433,1.01045147162726,1.53731709113412,1.20646532734042,0.920636472809481
230,0.731540824303158,1.20876161420708,1.1702910587503,1.300358307052,1.26621941046031,1.00881832496535,1.49198237549512,1.16686581263299,0.820422472185861
231,1.02739103037563,1.53273936592435,1.26163492385767,1.2852278247733,1.12314115382332,0.85527340614006,1.28464600668341,1.56894077395658,0.792091687522058
232,0.810827449824191,1.11004910394759,1.33954513439261,1.48555434224961,1.22310841808383,0.967002317974095,1.28344558338982,1.55883682795844,0.75586912229137
233,0.779380626617574,0.841526197359322,0.901958504512539,1.43690551851147,1.1622672252463,0.791077619154287,1.21006116035038,1.50754999127845,0.803606269376148
234,1.00797024328041,1.52035413030858,1.24650280426685,1.34273864983047,1.22665773304524,0.52241977050415,1.3841879074477,1.48624338104341,0.757397026714092
235,0.860556646048345,1.12763219235517,1.22725078944946,1.01806765585859,0.953048934467308,0.456902830544315,1.20158986316228,0.815444901533299,0.891492790770588
236,0.771416760027893,1.1776716231513,1.21268898870356,1.31608300519774,1.12694658309105,0.643453270796899,1.40949482674529,1.46183011158724,0.752710298979997
237,0.540815014819832,1.05415273632103,1.03892795739703,1.18904622268341,1.06592101515398,0.49315496090384,1.49663079568481,1.43128153411704,0.717991201932003
238,0.751955301113866,1.40534403132438,1.50785922319106,1.05382486169667,0.917676484724813,0.480913384574752,0.646161297664,0.760593117215005,0.743405303377387
239,0.81716642898004,1.50611591313512,1.56175035790816,1.28949226698391,1.09307006132729,0.638340415088315,1.50562750763893,1.19682315921737,0.822977898000926
240,0.880369816032285,1.38652528993485,1.32976303475615,0.884672479681537,0.76339712619704,0.535687025852449,0.65771309780166,0.809375006804043,0.84738096283215
241,1.13001654389273,0.915210683545156,1.25795323257466,0.737362258988944,0.703433854669287,0.247586019056015,1.52544773028329,1.31045102652286,0.826169169373253
242,0.914201656565274,1.54586196572448,1.37352552750405,1.09151928098774,0.873471340861873,0.70938996855567,1.16020060616285,1.47074091279274,0.806730044312398
243,0.983999176048197,1.44002963551303,1.54874363917233,1.06197432832215,0.963300759859586,0.692378396131806,1.05227159736909,1.49544185191825,0.952482931024654
244,1.04233670201969,1.37341669637158,1.54260283300144,0.602931542823032,0.666129664218978,0.746517551704357,1.37771391144721,1.51475025628346,0.769536616772842
245,0.846096503864648,1.4767852755958,1.48709531145426,0.77568486984335,1.05407808376212,0.882352099078254,0.693479155533801,0.538914509309267,0.803244312981258
246,0.654356491711507,1.36714299583243,1.31465813833162,1.12044571858975,1.1332732440365,0.790913694891825,1.4498894466845,1.49997606188856,0.773483380921427
247,0.629222976123297,1.24261145815537,1.03796835818171,0.800924524628107,0.891573248199477,0.975918923827161,0.843004874480658,0.902800987587444,0.884091587181416
248,0.602715422186013,1.17914805908302,0.979043579376629,1.11758208330299,0.998708657744793,1.15091707976753,1.36139346736575,1.11605660243187,0.900649544369136
249,0.736052420967198,1.41164537207117,1.35313068734936,1.05363476495734,1.03066632802268,1.13438153677029,0.941055509623281,0.862525121145411,0.873099929391169
250,0.694818580471492,1.31686320241513,1.32127839995669,1.18802964034631,0.957216770112028,1.08177618330895,1.30602029486732,1.51660113745971,0.818463831236736
251,0.740703057829291,1.3903610286095,1.3956082630356,1.49566565898591,1.0392963007932,1.31261709611036,0.775040441440889,1.05519396819769,0.75211520939457
252,0.600310960746243,1.30234482187724,1.18854428350735,1.32369375012895,1.0793852088207,1.36302909893534,1.06658991167805,1.37831988473739,0.787621683691516
253,0.569915926435786,1.28287053898092,1.15794703597961,1.2642522536655,1.39886662706414,1.36034655905182,1.27978855422917,1.50116982420004,0.703856215049432
254,0.509402372324095,1.13985500298937,1.14173696166219,1.28840546441501,1.14489710087787,1.49934711163646,0.71332893889575,0.973462388262231,0.691068658320975
255,0.797115564416,1.39568231715305,1.17233787931135,1.25657087196851,1.28834287641402,1.40338666134875,0.911339053272062,1.06258426285788,0.508535818656817
256,0.731050563550391,1.41176333079152,1.47348735691898,1.0644381602191,1.51171644530347,1.29739368033173,1.04940133866281,1.16026612148372,0.455183108791191
257,0.900808025881691,1.35774873768698,1.46428713934045,1.3218364600074,1.52723383092191,1.25715996333886,1.02457222098218,1.1705720623426,0.515552489814565
258,0.934206426881771,1.44667057290669,1.3925107572639,1.16649348824396,1.56083535068833,1.22524881062438,0.60295784822399,0.797129268294354,0.505246910047255
259,0.699765342632777,0.938080025508529,0.971931462454654,1.36467611476012,1.47070192278167,1.12754977765252,0.83289258876385,0.97830726448658,0.524506703232771
260,1.04762576709956,1.52028724708778,1.19812056804379,1.05168950248923,1.57021916495984,1.17899361708615,0.867845738544211,0.962594790492439,0.480099249917048
261,0.847664338462113,1.20281961848353,0.992396921438286,1.36271719350803,1.37547074771136,1.42744638548627,0.707287496773605,0.857654096974968,0.486889458858186
262,0.909253262683053,1.45894752806562,1.21316144467848,1.43035148777955,1.49858810394796,1.45683495488753,0.644829824823416,0.797658691624612,0.45346621024878
263,1.29435313629788,1.34722561283075,1.16146419861194,1.44970449739373,1.43339908600819,1.2877343989819,0.915126544941102,1.18282117985253,0.695903694824038
264,1.17066542070328,1.41578548311207,1.22618077956775,1.06488136475422,1.34506852163413,1.17739480336377,0.806663465303904,1.04373063528377,0.632305519478295
265,0.893413388495149,1.14665682296045,0.956194777564643,1.04061934866922,1.14831876815267,1.28117517000183,0.906359147775434,1.1683286675333,0.70927041859884
266,0.814033951081169,1.14928637082544,1.30541807363433,1.31060383792784,0.983829760192513,1.37777016024013,0.468173158067541,0.631200879980446,0.503683386267158
267,0.600475624163565,1.22035751832453,1.27051091544673,0.948561933874998,0.792053983140271,1.00818449040629,0.634039957906455,0.927555053529844,0.762854759101224
268,0.667395101707272,1.44272474431652,1.34006492709989,0.646843606350096,0.867703873908511,1.02021748685423,1.01258514625052,1.19149612665687,0.701760013483401
269,0.466980916483461,1.50457521135108,1.4545584490048,0.85342869989486,0.753508914032968,0.831578938032267,0.963862327539322,1.27044184655641,0.761453701709394
270,0.788257090564408,1.28808181366983,1.55079675384549,1.10912958190307,0.95602201148794,1.27965427072202,0.825206226973874,1.21842328004832,0.842068672447698
271,0.635639401158373,1.4698785235413,1.56029167748784,1.09075159304065,1.40765808494165,1.22730691362853,1.30395937303717,1.56688495001894,0.792233793657213
272,0.767391025044467,1.42968459110073,1.47233779269783,0.949420907452487,1.15014120936049,0.851682012725936,1.34854677041561,1.5318476706082,0.877444931937265
273,0.633117117626417,1.33907420084873,1.48317282575167,0.887746040179385,1.24689569108266,1.24694106953229,0.93303866199908,1.17895161913915,0.727054326363212
274,0.712961526514603,1.44033435728092,1.52247145335874,1.21766963537127,1.40456201105292,1.13542280991095,1.04359975142132,1.3513379332143,0.827082327715901
275,1.00296536205755,1.27285330352161,1.55235949446935,1.41837202779725,1.35504140263496,1.49649950814898,0.71099877789049,0.934232420238969,0.619902810926198
276,0.922435265998382,1.50681176420145,1.30323192552926,1.5543862843343,1.55215410849653,0.968156831385928,0.78667410389831,0.929404918911982,0.674441674192066
277,0.764359067765446,1.49792333446053,1.36599551178418,1.40459760158702,1.39670827819077,0.960587984379887,1.06803555282651,1.26394977421042,0.78620544560911
278,0.771199228786423,1.45482046306011,1.25053547963173,1.40985386951382,1.41561495825653,1.08931491006413,1.18307330815759,1.4434678432032,0.746631246841178
279,0.856321380844496,1.55843893887558,1.20729104394552,1.34429888973733,1.42124598298173,1.03328997920565,0.685657875747692,1.07411311731404,0.811504628427877
280,1.08497297703425,1.31361304519303,1.47983312553948,1.33665974936947,1.36611475222796,1.14350710181064,1.00271007125676,1.23760519466879,0.661586874531809
281,1.0571718157229,1.13986977267252,1.287441161091,1.29321442567333,1.33310689503701,1.15464919810669,0.7771119726023,1.05358904982814,0.68072526742704
282,1.10361638972083,1.44519115762384,1.08888138976083,1.22500893959269,1.09583698262471,1.16136069578031,0.25199260540517,0.662550262412013,0.621105010662542
283,1.11410513673542,1.22528633170543,0.878492362754552,1.00852140421273,0.906622264258468,0.977986131483021,0.710219640398745,1.02154093187108,0.70291545174864
284,1.11226615561345,1.07167684267715,0.900314334380169,1.18547176462191,1.09174835632974,1.01436824576018,0.652886437591309,0.919126592687975,0.631789245284697
285,0.806800399703452,1.0318645599209,1.08809569857367,1.12217000672298,1.00578498629793,0.974801943830099,0.885496286179375,1.2305223638404,0.812211833464815
286,0.715330561268081,1.32419995257,1.27295374052485,1.03428377547847,0.739539350227908,1.1295620365386,1.16337698670507,1.43297284701865,0.738644431919638
287,0.693064228261395,0.727663246946899,0.980426479151099,1.26422148753864,0.604022728493715,1.09170490742013,1.02869806304852,1.31748439210289,0.747610623297625
288,0.801367046191379,0.931171528497549,0.675486087785674,1.39592723167802,1.12890156117896,1.06332477721429,0.620008472354151,1.03104143435736,0.795475023221769
289,0.906489456719062,1.09222097430235,0.623049371712968,1.35369024520997,1.06587455845592,0.967911484379582,1.21413611979135,1.50496485115609,0.803110398590081
290,1.09185920470527,1.27578364069146,0.622072165794376,1.1391618925598,1.14756177838858,1.02391701395361,0.669687286459178,0.938874246654532,0.636878863972868
291,0.985819619899127,0.943566637318701,0.821834312558437,0.881708175201142,0.939428347548366,0.952449451003215,0.921356194948612,1.25733878056612,0.80758265695699
292,0.865637521138907,1.22774298027613,1.02936947621388,1.16401629702272,1.15982937565332,0.984688422393216,0.244230536639742,0.747579976626681,0.771637842094582
293,0.760730323164662,0.650541280742916,1.0183527150917,1.3608683050585,1.25694164423169,1.20339499565024,0.267957884375738,0.613874891116207,0.673022032805247
294,0.851244998177761,1.22544149552572,0.836691974057637,0.935703533669692,0.951260141294754,1.09017314121459,0.271091155471537,0.859837416848947,0.897646966231118
295,1.1062240036561,1.3245688517927,0.667318447745771,1.21875284746868,1.22202024894441,1.44085325916353,0.081851469050802,0.940611038537227,0.937084290727621
296,1.22879477312161,1.4256180760658,0.706136869061808,0.76296119709939,0.838454830015881,0.92982402276635,0.14533901665471,0.939162867425602,0.927039349482033
297,1.18448847854151,1.47631695931183,0.790191989403264,0.922508699099187,0.97584771602507,0.863505898819498,0.662540610894777,1.15456385330674,0.989409113820161
298,1.15259182253592,1.20675332430877,0.845188197488134,1.16899012736528,1.33876831095879,1.05087574956605,0.257485158444907,0.973707285650326,1.00099199863456
299,0.818269214875414,1.27290714168071,0.922482582793158,0.551029465610313,0.878022888125087,0.85684761343784,0.420516395717368,0.987232823071464,0.879106185838747
300,1.20761888013058,1.44323407252827,1.07272698758557,1.56098167886056,1.26554453441339,1.01946596121046,0.167081593215625,0.869508619794876,0.853639989983848
301,1.21068469484298,1.34939396747402,1.15527276595287,1.14291102053165,0.917352217775648,0.903996975679036,0.715526402818703,1.08224128238162,0.774748864132161
302,0.965864490541455,1.46986826801635,1.25135694497421,1.04937220540641,0.952620507037089,0.879701025105851,0.232816359823965,0.798700604871542,0.761353952272962
303,1.25916937106159,1.53480567083072,1.21296241241623,0.95519369171644,0.727972509292005,0.888954415025409,0.523798152372769,1.03767996648836,0.873562192623225
304,1.55236075871687,1.34287005889862,0.74321039570646,1.22079014892729,0.951006960158584,1.07733159377689,0.435699848025434,0.810650070475047,0.678240380549233
305,1.45857860634955,1.43918272728909,0.741384332997328,0.962453143211216,0.799961886056735,0.803494323785374,0.750226122375384,1.25529001359727,0.954253582300196
306,1.33112521113293,1.52393646302821,0.774351705943797,1.07644022228692,0.986933873807478,0.692698191173599,0.144215410316863,0.801895135998749,0.806767753923693
307,1.11189124746787,1.39521128662836,1.18165113134262,1.02733396972732,0.855540891674493,0.579700833928936,0.813289871127184,1.12583837833875,0.759373665692444
308,0.957183030382074,1.51301885971006,1.20971853786446,1.27185157111301,0.924123303953173,0.807906480230609,0.177508967302581,0.748268276080138,0.770798404131894
309,1.56784267192974,0.704624155583194,1.40239441374595,1.47562086778884,1.53188590145926,0.524886812358495,0.0841804286040909,0.784771041384288,0.779755966096383
310,1.52585577303626,0.694767584107896,1.31697788656025,1.09862749989094,1.03335344770128,0.342026612663898,0.974224799827825,1.31935200000967,0.854472741286022
311,1.55606155011935,0.918745690359834,1.25579105921502,1.36206592408751,1.32445495156996,0.274528638221297,0.618568398397417,1.03012744557618,0.853646307291676
312,1.25487318495989,0.74939076885091,0.986220394855338,1.55442601136155,1.49306924032135,0.375595900860409,0.792345473864144,1.1481776033979,0.794099318878863
313,1.2978612863172,0.722945136695456,1.08994116844965,1.53204834260631,1.44438455380335,0.444206717768798,0.565318964729648,0.958057440864192,0.751779391779498
314,1.26107822549303,0.700008470492562,1.01914318545142,1.24178862499114,1.41387918643304,0.651212931126608,0.731376528513244,1.03760396258348,0.701685131510988
315,1.51664220154713,0.861938323588427,1.16985360844988,1.5403479369898,1.55890587593825,0.336144964653145,0.564220391674245,0.973471206855073,0.772668314050677
316,1.47511713794756,0.797472585305369,1.36754397305785,1.34406047394178,1.29830141117911,0.367139693739838,0.477848797320933,0.938889275134518,0.820614910799977
317,1.40658827189975,1.03314342083199,1.27379758223607,1.55009033112073,1.50742516146323,0.468255890507824,0.525042033866912,0.921503219538189,0.755411677917091
318,1.27870493389969,0.901295673680644,1.53458556707788,1.24876947032602,1.34651334620069,0.703705872319505,0.734085840176797,0.956958520791705,0.615789770950882
319,1.36635384257378,0.939376137003447,1.36335516654419,1.24064452794574,1.45666490789119,0.811389672939131,0.233998237364332,0.805305473481975,0.78042625557623
320,1.39706934310314,1.07915416132258,1.21110793752501,1.25268154761603,1.51989978752436,0.903535004631649,0.199378699356031,0.755852728851145,0.741364976594596
321,1.34763976135132,1.21927157301742,1.16528248675741,0.826117832336412,1.13502612227533,0.837126989717868,0.477709178205455,0.821477591352094,0.654949225111977
322,1.48556712483589,1.05924337412041,1.14965742887694,0.912805321921932,1.20791106551455,1.02967904131752,0.655777507481086,0.896341721629295,0.63549831663379
323,1.01088697647839,1.43351442047409,0.979770533307063,0.922800778722992,1.3272318139842,1.0286499783716,0.626029967067826,0.825433030735381,0.791445581701341
324,1.19395876682226,1.13926466169172,1.35609164937864,0.930537930873411,1.23749877250501,1.16501732447152,0.331801651443258,0.696861305004206,0.607427229669876
325,1.30055391613516,1.1689750223515,1.22607528764937,1.02618011821051,1.17718285711866,1.00827483842814,0.307985592863451,0.785085242746707,0.719389736693396
326,1.21067598455758,1.42200512229851,1.08131601634679,0.911823190406185,1.11002412576763,0.946515755127378,0.334845111602672,0.684621572412567,0.603093567692072
327,0.751067696756102,1.55064955342715,1.34339573041915,0.6921967908653,1.06660125718349,0.923874727040634,0.398127953403022,0.643448796404177,0.572269329481843
328,0.935714963133961,1.49837259201248,1.09190103447364,0.633895349721702,1.03578712519429,0.824840574567343,0.109203752808558,0.645755967842329,0.649200101205241
329,0.801080518965628,1.43560260408692,1.17243230684901,0.944940439163096,1.16622412033126,0.911422962024606,0.341940960235515,0.808645158014584,0.725202646775908
330,0.806259138142684,1.51060889613085,1.2411377590056,0.849423290304042,0.764169720947928,0.648188547300539,0.240549140040541,0.75790984169615,0.719534855032718
331,0.759213374116045,1.52224876411188,1.36428459786884,0.953838068855164,0.975789662976282,0.775377183382689,0.207447740825975,0.686234853282258,0.674238735360079
332,0.964479414483854,1.43819604323993,1.35509985145064,0.958725804667652,1.0327021347009,0.765669813169737,0.53407134142587,1.03358174898524,0.8949721433069
333,1.00935943538506,1.19764775484561,1.49235614312596,1.11441227317254,1.29586127855626,0.831521774310277,0.451231755226044,0.955736649806221,0.853720218008272
334,0.735547948512314,1.44199935746077,1.56610039438118,0.528318863991092,0.933509977045605,0.860778705510885,0.0355684076366463,0.826341947656395,0.826396317374795
335,0.829512028577885,1.29599483419139,1.30328392669972,0.940800395594453,1.1152552790979,0.861105904748957,0.416118448011568,0.930822102332964,0.833361507262512
336,0.818210144078782,1.21583225527148,1.44525560641603,0.713105774198338,1.08800193604979,0.867377691852507,0.555197455767936,1.02900500474798,0.868541641316045
337,0.810705471175121,1.30326555386319,1.46863528717984,0.860062045158367,1.09017817750331,0.757578141946482,0.409211588008316,0.979179777929369,0.878103180625104
338,0.981979880345923,1.28776728414256,1.50837815231148,1.0747218886816,1.30184806330771,0.830321123536109,0.65350467436988,0.906233618524504,0.649697025501989
339,1.00001429564588,1.55428833563896,1.48605210415862,0.991860291005389,1.27422361436193,0.933234465119304,0.160138691443802,0.748357318110232,0.731936637638405
340,0.811495666297391,1.47840868600956,1.37777042183562,0.818933472386879,1.08584284144228,0.945529796105155,0.214382039179674,0.776677703303233,0.772454733142212
341,0.995593330860355,1.36886506885757,1.33849393849994,0.937547231378257,1.1081902444731,0.894354280341387,0.0651384542412284,0.840853891814887,0.838162718074482
342,0.822962481312606,1.50937642493383,1.47703577369247,1.12293479749801,1.23354920872708,0.792040980449086,0.233460559808215,0.8808125033511,0.848513023452957
343,0.724752365145435,1.48812620941299,1.43107805357075,0.755230188806998,1.17047635232576,1.23024895762963,0.241748797265326,0.809881935737676,0.798828992203088
344,0.726127210000878,1.46940101308188,1.42709698236169,0.801299152836258,1.36836648260464,1.25412534161318,0.051849485691385,0.7593418658285,0.760480884629725
345,0.792685035726237,1.57054125115664,1.35050766424898,0.770490688580135,1.1488352540249,1.06183006725746,0.120728855140895,0.712906748450638,0.705779865115321
346,0.477397185903492,1.25386364165912,1.14143354835849,0.513911639693286,0.848609732719942,1.0073652977783,0.625542218660896,1.00690826569153,0.768154158352832
347,0.944518308581372,1.54049024129251,1.21910694242739,0.668200829964678,1.11706630268467,1.17013991608885,0.260222591669925,0.829483430782369,0.783454484380259
348,0.974667084018103,1.525833847403,1.23242302268788,0.450572352095191,0.667667214808541,0.798070252604662,0.237230957968721,0.81970294906746,0.803382343635865
349,0.915231150951737,1.52773251208346,1.29283228843957,0.588533167973049,0.56836596045946,0.769736688977806,0.258524657606016,0.881854411861821,0.911187919022192
350,0.832217634614331,1.5386421592843,1.27866322732753,0.473027448298995,0.835001417617792,0.898541666999832,0.0625920867680537,0.939440747362754,0.938164511428275
351,0.965465458275286,1.36250973966567,1.51119644935906,0.377901550698993,0.80473847196444,0.788856201186388,0.308753199612331,0.887552119067469,0.831859552426469
352,0.620191818959412,1.51359921972627,1.50871832101162,0.435006123072031,0.923219722407691,0.918372341115578,0.113966451269857,0.962441224325583,0.964927790840707
353,0.759597806467883,1.39941027124981,1.47232093863249,0.570596085593962,0.899884448799102,0.974974974043391,0.198079188232529,0.989812064514864,0.967382152277711
354,0.637049426749005,1.48723665599043,1.38489510402292,0.406558660871878,0.76155590597713,0.873365719158004,0.316832199615701,0.857344410949839,0.894044281531307
355,0.771633940734136,1.5129124388134,1.34637578299514,0.413702938003977,0.705158834822861,0.77808688035726,0.261386126999068,0.911027564361998,0.933281451173543
356,0.910257985427476,1.37547459875073,1.39620671634527,0.421329056450977,1.02653430013685,0.983350135936223,0.238895656540164,0.821101462068673,0.840211296883602
357,0.865913724420277,1.36082060509985,1.55650803106054,0.266585127003975,0.736276382643353,0.787108512104615,0.0394718606150176,0.84720014843056,0.847123526458347
358,0.726687468970028,1.46740034948334,1.51694099025748,0.189379180407336,0.669107301867379,0.678523442008807,0.0897199596589974,0.916854873734879,0.917477742075871
359,0.641690024512884,1.39095823373597,1.56108727706989,0.270643516031383,0.683308627992254,0.738826342159943,0.203959398732159,0.774093866442856,0.776903534540092
360,0.898374959781845,1.40285913170605,1.50013174007247,0.358694875471315,0.773247501318021,0.787325641785867,0.0919636014833102,0.896715142726033,0.901028340277672
361,0.91234017590788,1.38467866210461,1.506999292764,0.28818061746464,0.847059626295273,0.858487767922628,0.234285607065184,0.770013809610084,0.807439978934748
362,0.812932987576407,1.55232826275935,1.53395418170704,0.547609982242537,0.597739006856803,0.701324820135933,0.129274086057205,0.879534100483674,0.868751239643592
363,0.691352021127919,1.55469087890625,1.52336782853576,0.423031341190682,0.876450976823856,0.892376217339456,0.0751243488684678,0.904235211060351,0.907775451704507
364,0.938311514937401,1.53589632668841,1.45401309001701,0.167711882727,1.22519295019189,1.23961046352156,0.717979276875511,1.10858942986759,0.912006666887907
365,0.720373901339402,1.37242560443197,1.51722486758393,0.253593869177814,1.18280373139349,1.15015751363963,0.258467409274904,0.831258271088281,0.796743927370064
366,0.742675508148624,1.2718294696079,1.5302059618743,0.289840649299131,0.920971373857379,0.968169351812855,0.0856081961731657,0.917968256472866,0.914129693239184
367,0.500168018141457,1.38905961199686,1.51243616635931,0.900981410621782,1.16601815370877,1.04642987656455,0.13037928067474,0.842769370729725,0.853836753532395
368,0.794069080710612,1.555708669221,1.30690644834233,0.363937004342225,1.09255536057064,1.16445398408236,0.119211897567824,0.820189710058169,0.822247877910731
369,0.780030438403835,1.56637629057758,1.29554115143961,0.559189663521033,0.898562952218187,0.971658561021892,0.239519899318795,0.755377198967647,0.76145422906967
370,1.0361622772813,1.50657402458721,1.13970113722195,0.596331684755078,1.04389456456507,1.22544304760016,0.219583253953517,0.778955848654056,0.745973029602384
371,0.889319532979547,1.45716256950897,1.48741246105584,0.942702579440569,0.728650371943214,1.23023369366545,0.587050836381913,0.986195666557523,0.81287130614427
372,0.936904605975595,1.46788331439973,1.56848013003195,0.807703983736318,0.516896120304101,0.893514906441664,0.236008553984785,0.846479135904321,0.881999953840055
373,0.910650566471998,1.55617113236062,1.53527877506539,0.97220568237902,0.491534818187966,0.821262465586104,0.12402876151484,0.901421655560948,0.898889539759266
374,0.773532211971063,1.48946165958665,1.35978381953876,1.02084024185276,0.297992386613788,1.0028045012869,0.0344202827571415,0.870958481023509,0.87172914055268
375,0.922630144951441,1.42837448742937,1.04114993254658,1.11933312126736,0.558642764254976,0.942230121032956,0.397023429903706,0.897049606312874,0.805086252074069
