protein,replicate,selection,stat,pval,pass
6xds_A,1,bb,0.0554226475279107,0.649825316483492,FALSE
6xds_A,1,ca,0.0774322169059011,0.240140976087388,FALSE
6xds_A,2,all,0.248325358851675,6.93317136440638e-10,TRUE
6xds_A,2,bb,0.179505582137161,2.27937615535145e-05,TRUE
6xds_A,2,ca,0.28237639553429,1.17130337561206e-12,TRUE
6xds_A,3,all,0.20622009569378,5.98421660970493e-07,TRUE
6xds_A,3,bb,0.274401913875598,5.62098395194134e-12,TRUE
6xds_A,3,ca,0.151116427432217,0.000627673592482314,TRUE
7jrq_A,1,all,0.708754208754209,6.59101424741235e-16,TRUE
7jrq_A,1,bb,0.779220779220779,1.15095495872278e-19,TRUE
7jrq_A,1,ca,0.805194805194805,3.14227871695614e-21,TRUE
7jrq_A,2,all,0.987012987012987,4.35173355193808e-36,TRUE
7jrq_A,2,bb,0.961038961038961,2.86257033046487e-33,TRUE
7jrq_A,2,ca,0.974025974025974,1.27782721570545e-34,TRUE
7jrq_A,3,all,0.276575276575276,0.0120739632565971,TRUE
7jrq_A,3,bb,0.308080808080808,0.00355632156128327,TRUE
7jrq_A,3,ca,0.20971620971621,0.10291822158439,FALSE
7buy_A,1,all,0.474083733060122,3.99773523003134e-14,TRUE
7buy_A,1,bb,0.498672751827877,1.39284657059329e-15,TRUE
7buy_A,1,ca,0.467051646253435,1.01204786921328e-13,TRUE
7buy_A,2,all,0.357099613468076,3.37648602754588e-08,TRUE
7buy_A,2,bb,0.39146835560937,9.12726513206854e-10,TRUE
7buy_A,2,ca,0.397336189633493,4.76673869429025e-10,TRUE
7buy_A,3,all,0.128952638196805,0.19367887723485,FALSE
7buy_A,3,bb,0.270851767335724,6.75420275022782e-05,TRUE
7buy_A,3,ca,0.161365435663391,0.0517504237643945,FALSE
8ezh_B,1,all,0.18302786103877,7.3916533355383e-05,TRUE
8ezh_B,1,bb,0.177062552208737,0.000142216755349058,TRUE
8ezh_B,1,ca,0.149476684192423,0.00221199621527102,TRUE
8ezh_B,2,all,0.0807822711414672,0.273238672448882,FALSE
8ezh_B,2,bb,0.0933909881578301,0.14024458019307,FALSE
8ezh_B,2,ca,0.0855093115817404,0.215304872146394,FALSE
8ezh_B,3,all,0.107483661736524,0.059220589969687,FALSE
8ezh_B,3,bb,0.128249226082256,0.0133293295026978,TRUE
8ezh_B,3,ca,0.102589553338902,0.0810002094191277,FALSE
7n51_A,1,all,0.0704955820207453,0.759832859523707,FALSE
7n51_A,1,bb,0.100104275286757,0.325144469810341,FALSE
7n51_A,1,ca,0.082597003457549,0.568003675349336,FALSE
7n51_A,2,all,0.0614675374567807,0.884100463665342,FALSE
7n51_A,2,bb,0.100021952691949,0.326101622733104,FALSE
7n51_A,2,ca,0.0863564019537896,0.510084332854305,FALSE
7n51_A,3,all,0.0526041380824324,0.963798868863822,FALSE
7n51_A,3,bb,0.0470062016354755,0.988325671542765,FALSE
7n51_A,3,ca,0.0647604412491082,0.842658774912947,FALSE
6o6y_A,1,all,0.305137395459976,1.01350960080406e-10,TRUE
6o6y_A,1,bb,0.228643966547192,3.31554837379932e-06,TRUE
6o6y_A,1,ca,0.257407407407407,9.43423177986803e-08,TRUE
6o6y_A,2,all,0.0577658303464755,0.789286363149014,FALSE
6o6y_A,2,bb,0.174701314217443,0.000843957978888523,TRUE
6o6y_A,2,ca,0.107974910394265,0.102768929292771,FALSE
6o6y_A,3,all,0.117293906810036,0.0602265560437289,FALSE
6o6y_A,3,bb,0.121535244922342,0.0465361270598631,TRUE
6o6y_A,3,ca,0.0495519713261649,0.91340573673576,FALSE
8b3w_A,1,all,0.0809431703048724,0.230568947192986,FALSE
8b3w_A,1,bb,0.0718430505664548,0.362901559857177,FALSE
8b3w_A,1,ca,0.0596665745601916,0.600562379368302,FALSE
8b3w_A,2,all,0.0415676522059501,0.938375549721104,FALSE
8b3w_A,2,bb,0.0354057290227503,0.985962491473667,FALSE
8b3w_A,2,ca,0.0141015013355439,0.999999999999999,FALSE
8b3w_A,3,all,0.0358202081606337,0.984080616622669,FALSE
8b3w_A,3,bb,0.0353044119001566,0.986397371904028,FALSE
8b3w_A,3,ca,0.0444597955236253,0.900585539628832,FALSE
5lpa_B,1,all,0.302463220788005,1.20167898887665e-05,TRUE
5lpa_B,1,bb,0.322304266952257,2.35674505681904e-06,TRUE
5lpa_B,1,ca,0.256073502057381,0.000361879102155442,TRUE
5lpa_B,2,all,0.125697536779212,0.250282952001947,FALSE
5lpa_B,2,bb,0.153486274730849,0.0904624533539365,FALSE
5lpa_B,2,ca,0.20934558367623,0.00630644934329155,TRUE
5lpa_B,3,all,0.297164759596415,1.82437685275147e-05,TRUE
5lpa_B,3,bb,0.276985513781636,8.36285556788153e-05,TRUE
5lpa_B,3,ca,0.229581196099431,0.00196276215163528,TRUE
6sdk_A,1,all,0.175055589246008,0.0808576355568044,FALSE
6sdk_A,1,bb,0.215787345866182,0.0157972547390351,TRUE
6sdk_A,1,ca,0.137659187386295,0.268440251102628,FALSE
6sdk_A,2,all,0.284718010915706,0.000453986186973275,TRUE
6sdk_A,2,bb,0.207499494643218,0.0226340224848506,TRUE
6sdk_A,2,ca,0.471801091570649,1.41064404889402e-10,TRUE
6sdk_A,3,all,0.10076814230847,0.642130950985855,FALSE
6sdk_A,3,bb,0.203052354962604,0.0273366952303576,TRUE
6sdk_A,3,ca,0.173640590256721,0.0849746547852709,FALSE
5njb_B,1,all,0.226125680356259,2.06248815989083e-05,TRUE
5njb_B,1,bb,0.196734289955468,0.000336088324380157,TRUE
5njb_B,1,ca,0.200593765462642,0.00023817912442782,TRUE
5njb_B,2,all,0.413755566551212,4.03337842965511e-17,TRUE
5njb_B,2,bb,0.496190004948046,1.95149630974007e-24,TRUE
5njb_B,2,ca,0.466501731815933,1.19576488221752e-21,TRUE
5njb_B,3,all,0.127956457199406,0.050616150842277,FALSE
5njb_B,3,bb,0.102424542305789,0.189480305806979,FALSE
5njb_B,3,ca,0.249183572488867,1.76024412108201e-06,TRUE
5yrv_I,1,all,0.464069264069264,4.25993170026572e-07,TRUE
5yrv_I,1,bb,0.221861471861472,0.0589322137470574,FALSE
5yrv_I,1,ca,0.49025974025974,6.66449192866732e-08,TRUE
5yrv_I,2,all,0.307142857142857,0.00244302028356057,TRUE
5yrv_I,2,bb,0.414718614718615,9.36076809303405e-06,TRUE
5yrv_I,2,ca,0.336580086580087,0.000646450012036041,TRUE
5yrv_I,3,all,0.495454545454545,4.56533600075675e-08,TRUE
5yrv_I,3,bb,0.12987012987013,0.562598940555552,FALSE
5yrv_I,3,ca,0.152380952380952,0.367498895349934,FALSE
5wvo_C,1,all,0.474892588614393,4.25905336850769e-12,TRUE
5wvo_C,1,bb,0.51047261009667,6.52909710569983e-14,TRUE
5wvo_C,1,ca,0.473952738990333,4.73659061949507e-12,TRUE
5wvo_C,2,all,0.426288936627282,7.87363731075514e-10,TRUE
5wvo_C,2,bb,0.38547261009667,4.08269825611354e-08,TRUE
5wvo_C,2,ca,0.26530612244898,0.000455201132699864,TRUE
5wvo_C,3,all,0.117481203007519,0.383352631251518,FALSE
5wvo_C,3,bb,0.218850698174006,0.00664109071663317,TRUE
5wvo_C,3,ca,0.130236305048335,0.264358688768816,FALSE
6h49_A,1,all,0.855183946488294,2.89324295599676e-29,TRUE
6h49_A,1,bb,0.827090301003345,5.50397460237196e-27,TRUE
6h49_A,1,ca,0.732107023411371,1.93136394052844e-20,TRUE
6h49_A,2,all,0.402173913043478,4.7875540272314e-06,TRUE
6h49_A,2,bb,0.423913043478261,1.10581960995636e-06,TRUE
6h49_A,2,ca,0.386789297658863,1.28343226584867e-05,TRUE
6h49_A,3,all,0.271404682274248,0.00553135381343461,TRUE
6h49_A,3,bb,0.16371237458194,0.225451305760527,FALSE
6h49_A,3,ca,0.256020066889632,0.0105284350899766,TRUE
7zh9_A,1,all,0.0972130078696926,0.000866660994650566,TRUE
7zh9_A,1,bb,0.139698480966325,2.26897171468851e-07,TRUE
7zh9_A,1,ca,0.118239842606149,2.11649402802266e-05,TRUE
7zh9_A,2,all,0.132946902452416,1.0254749019357e-06,TRUE
7zh9_A,2,bb,0.183267752562225,2.22906439435973e-12,TRUE
7zh9_A,2,ca,0.144112314696193,8.12872915952594e-08,TRUE
7zh9_A,3,all,0.034711578056369,0.706876264807442,FALSE
7zh9_A,3,bb,0.0640828033491947,0.0691131085997079,FALSE
7zh9_A,3,ca,0.0923773792093704,0.00183702223134046,TRUE
6xrx_A,1,all,0.127807486631016,0.00417200543407277,TRUE
6xrx_A,1,bb,0.0888523241464418,0.101245107165599,FALSE
6xrx_A,1,ca,0.0803235979706569,0.174552861915013,FALSE
6xrx_A,2,all,0.329973947621007,2.70612568706203e-18,TRUE
6xrx_A,2,bb,0.274098450569039,9.36492068737947e-13,TRUE
6xrx_A,2,ca,0.271726312902784,1.52752439982724e-12,TRUE
6xrx_A,3,all,0.20146716029069,4.36510335444177e-07,TRUE
6xrx_A,3,bb,0.0867269984917044,0.116569228416872,FALSE
6xrx_A,3,ca,0.199410393528041,5.96080019318732e-07,TRUE
7ccg_A,1,all,0.388705265557328,6.35467496186576e-09,TRUE
7ccg_A,1,bb,0.24680875313426,0.000749858837567845,TRUE
7ccg_A,1,ca,0.389503077273763,5.86372734136432e-09,TRUE
7ccg_A,2,all,0.281342603145658,7.0655828501848e-05,TRUE
7ccg_A,2,bb,0.366423524048325,5.6159568667846e-08,TRUE
7ccg_A,2,ca,0.214668338272168,0.00511902613007806,TRUE
7ccg_A,3,all,0.410303168452245,6.79992056672657e-10,TRUE
7ccg_A,3,bb,0.604570321404149,5.54267990035942e-21,TRUE
7ccg_A,3,ca,0.331034875769319,1.3728812892352e-06,TRUE
